F_RING,YEAR,SEX,EXP.INC,EXP.NEST,GROUP,D2_MASS,D8_MASS,D12_MASS,D12_RTARS,Early.g,Late.g,Growth,D12_SMI,D12_SURV,BS_sc,incubation_temperature_sc,nestling_temperature_sc
DD82920,2023,M,Heated,Heated,EXPEXP,2.5,11.3,13.1,16.6,1.4666666666666668,0.44999999999999973,1.06,13.636178764397167,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD82920,2023,M,Heated,Heated,EXPEXP,3.1,11.6,13.6,17,1.4166666666666667,0.5,1.05,13.2594731602472,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD82920,2023,M,Heated,Heated,EXPEXP,1.5,7.3,11,15.7,0.9666666666666667,0.925,0.95,13.346876383460831,1,1.0239663456974026,-0.3278218990624361,1.4808037740800823
DD85032,2023,M,Heated,Control,EXPCON,3.2,13.5,11.8,16.3,1.7166666666666668,-0.4249999999999998,0.8600000000000001,12.914637768380691,1,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85032,2023,F,Heated,Control,EXPCON,3,12.2,10.3,16.3,1.5333333333333332,-0.47499999999999964,0.7300000000000001,11.272946526637384,1,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85032,2023,M,Heated,Control,EXPCON,2.1,11.3,NA,NA,1.5333333333333334,NA,NA,NA,0,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85032,2023,M,Heated,Control,EXPCON,1.8,8.4,NA,NA,1.1,NA,NA,NA,0,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85032,2023,F,Heated,Control,EXPCON,3.2,13.2,13,17.1,1.6666666666666667,-0.04999999999999982,0.9800000000000001,12.471731316098182,1,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85032,2023,F,Heated,Control,EXPCON,3.6,13.3,13.2,17,1.616666666666667,-0.025000000000000355,0.96,12.869488655534047,1,1.0239663456974026,-0.18979915801546576,2.558415803416085
DD85029,2023,F,Control,Control,CONCON,4.3,12.3,14.9,17,1.3333333333333333,0.6499999999999999,1.06,14.526922800564948,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DD85029,2023,M,Control,Control,CONCON,4.4,14.1,15.5,16.2,1.6166666666666665,0.3500000000000001,1.1099999999999999,17.253638704834863,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DD85029,2023,M,Control,Control,CONCON,2,10.3,14.9,16.6,1.3833333333333335,1.15,1.29,15.509852182405938,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DD85029,2023,M,Control,Control,CONCON,3.6,12.8,14.5,16.1,1.5333333333333334,0.4249999999999998,1.09,16.417661094037484,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DD85029,2023,M,Control,Control,CONCON,4.1,14,15.2,16.2,1.6500000000000001,0.2999999999999998,1.1099999999999999,16.919697310547733,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DD85029,2023,F,Control,Control,CONCON,4.3,13.5,15.4,16.3,1.5333333333333332,0.4750000000000001,1.11,16.85469674856463,1,0.1677520623159571,-0.3278218990624361,1.4808037740800823
DC57534,2023,F,Heated,Control,EXPCON,3.7,13.5,14.6,17,1.6333333333333335,0.2749999999999999,1.0899999999999999,14.234434422030084,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DC57534,2023,M,Heated,Control,EXPCON,3.6,14,15.7,17,1.7333333333333334,0.4249999999999998,1.21,15.306891809991253,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DC57534,2023,M,Heated,Control,EXPCON,3.7,14.1,15.6,16.4,1.7333333333333332,0.375,1.19,16.788851523683462,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DC57534,2023,F,Heated,Control,EXPCON,1.9,11.2,15.2,17,1.5499999999999998,1,1.3299999999999998,14.819411179099813,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DC57534,2023,M,Heated,Control,EXPCON,2.9,12.4,15.2,17.1,1.5833333333333333,0.6999999999999997,1.23,14.582332000360951,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD82917,2023,M,Control,Control,CONCON,2.9,12.9,14.1,16.6,1.6666666666666667,0.2999999999999998,1.1199999999999999,14.677108441068706,1,0.1677520623159571,-0.4755433226576322,1.1674954554533508
DD82917,2023,M,Control,Control,CONCON,2.6,12.6,14.1,17.1,1.6666666666666667,0.375,1.15,13.527031658229568,1,0.1677520623159571,-0.4755433226576322,1.1674954554533508
DD82917,2023,M,Control,Control,CONCON,2.5,12.5,14.3,16.5,1.6666666666666667,0.4500000000000002,1.1800000000000002,15.134671385091364,1,0.1677520623159571,-0.4755433226576322,1.1674954554533508
DD82917,2023,M,Control,Control,CONCON,2.4,12.7,13.9,16.7,1.7166666666666666,0.30000000000000027,1.15,14.231935267834803,1,0.1677520623159571,-0.4755433226576322,1.1674954554533508
DD82917,2023,F,Control,Control,CONCON,2.5,13.5,15,17.1,1.8333333333333333,0.375,1.25,14.390459210882518,1,0.1677520623159571,-0.4755433226576322,1.1674954554533508
DC54801,2023,F,Heated,Heated,EXPEXP,2.7,13.8,NA,NA,1.8500000000000003,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC54801,2023,F,Heated,Heated,EXPEXP,3.6,14.6,NA,NA,1.8333333333333333,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC54801,2023,F,Heated,Heated,EXPEXP,4.4,15,NA,NA,1.7666666666666666,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC54801,2023,F,Heated,Heated,EXPEXP,3.5,14.1,NA,NA,1.7666666666666666,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC54801,2023,M,Heated,Heated,EXPEXP,3.9,14.6,NA,NA,1.7833333333333332,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC54801,2023,F,Heated,Heated,EXPEXP,4,15.2,NA,NA,1.8666666666666665,NA,NA,NA,0,0.1677520623159571,-0.3565290276474018,NA
DC55198,2023,F,Control,Heated,CONEXP,4.2,13.2,15.3,16.9,1.5,0.5250000000000004,1.11,15.160868434788187,1,-3.2571050712098253,-0.40323167674655336,0.6912106094725252
DC55198,2023,F,Control,Heated,CONEXP,3.4,12.6,15.6,16.8,1.5333333333333332,0.75,1.22,15.71246584086514,1,-3.2571050712098253,-0.40323167674655336,0.6912106094725252
DD85021,2023,F,Control,Control,CONCON,3.1,11.3,15.5,17.4,1.366666666666667,1.0499999999999998,1.24,14.175759776609512,1,-1.5446765044469342,-0.461239192043524,0.9356753913713577
DD85021,2023,F,Control,Control,CONCON,NA,10.5,14.8,17.4,NA,1.0750000000000002,NA,13.535564173794889,1,-1.5446765044469342,-0.461239192043524,0.9356753913713577
DD85021,2023,M,Control,Control,CONCON,NA,9.3,13.9,16.7,NA,1.15,NA,14.231935267834803,1,-1.5446765044469342,-0.461239192043524,0.9356753913713577
DD85045,2023,F,Heated,Control,EXPCON,3.5,NA,NA,NA,NA,NA,NA,NA,0,-2.40089078782838,-0.3721537051076998,0.9356753913713577
DD85045,2023,M,Heated,Control,EXPCON,3.2,11.8,15,16.8,1.4333333333333336,0.7999999999999998,1.1800000000000002,15.108140231601096,1,-2.40089078782838,-0.3721537051076998,0.9356753913713577
DD85045,2023,F,Heated,Control,EXPCON,3.7,11.3,14.9,16.2,1.2666666666666668,0.8999999999999999,1.1199999999999999,16.58575591626061,1,-2.40089078782838,-0.3721537051076998,0.9356753913713577
DD85044,2023,F,Heated,Control,EXPCON,3.3,12.6,14.7,NA,1.55,0.5249999999999999,1.14,NA,1,0.1677520623159571,-0.6373875960522108,0.9356753913713577
DD85044,2023,M,Heated,Control,EXPCON,2.6,11.8,14.9,NA,1.5333333333333334,0.7749999999999999,1.23,NA,1,0.1677520623159571,-0.6373875960522108,0.9356753913713577
DD85044,2023,F,Heated,Control,EXPCON,2.8,12,14.8,NA,1.5333333333333332,0.7000000000000002,1.2,NA,1,0.1677520623159571,-0.6373875960522108,0.9356753913713577
DD85044,2023,F,Heated,Control,EXPCON,2.5,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.6373875960522108,0.9356753913713577
DD85031,2023,M,Control,Heated,CONEXP,3.5,12.7,13.7,17.2,1.5333333333333332,0.25,1.02,12.934237588483246,1,0.1677520623159571,-0.39980395712515954,1.1674954554533508
DD85031,2023,M,Control,Heated,CONEXP,2.5,10.7,NA,NA,1.3666666666666665,NA,NA,NA,0,0.1677520623159571,-0.39980395712515954,1.1674954554533508
DD85031,2023,F,Control,Heated,CONEXP,3.9,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.39980395712515954,1.1674954554533508
DD85031,2023,F,Control,Heated,CONEXP,2.8,11.5,11.5,16,1.45,0,0.8699999999999999,13.245900177759456,1,0.1677520623159571,-0.39980395712515954,1.1674954554533508
DD85031,2023,F,Control,Heated,CONEXP,2.7,10.8,11.1,16.5,1.3500000000000003,0.07499999999999973,0.8399999999999999,11.747891774441547,1,0.1677520623159571,-0.39980395712515954,1.1674954554533508
DD85031,2023,F,Control,Heated,CONEXP,3.9,12.3,13.5,17,1.4000000000000001,0.2999999999999998,0.96,13.161977034068913,1,0.1677520623159571,-0.39980395712515954,1.1674954554533508
CR04613,2023,M,Heated,Heated,EXPEXP,1.7,9.1,NA,NA,1.2333333333333332,NA,NA,NA,0,0.1677520623159571,-0.35195874281688344,1.4808037740800823
CR04613,2023,M,Heated,Heated,EXPEXP,4.2,13.5,12,NA,1.55,-0.375,0.78,NA,1,0.1677520623159571,-0.35195874281688344,1.4808037740800823
CR04613,2023,M,Heated,Heated,EXPEXP,4.2,13.2,11.4,NA,1.5,-0.44999999999999973,0.72,NA,1,0.1677520623159571,-0.35195874281688344,1.4808037740800823
CR04613,2023,M,Heated,Heated,EXPEXP,2.4,11,NA,NA,1.4333333333333333,NA,NA,NA,0,0.1677520623159571,-0.35195874281688344,1.4808037740800823
CR04613,2023,M,Heated,Heated,EXPEXP,4,13.4,12,NA,1.5666666666666667,-0.3500000000000001,0.8,NA,1,0.1677520623159571,-0.35195874281688344,1.4808037740800823
CR04613,2023,F,Heated,Heated,EXPEXP,2.5,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.35195874281688344,1.4808037740800823
DD85043,2023,M,Heated,Heated,EXPEXP,3.9,NA,NA,NA,NA,NA,NA,NA,0,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85043,2023,F,Heated,Heated,EXPEXP,3.5,9,9,15.5,0.9166666666666666,0,0.55,11.312004791815593,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85043,2023,F,Heated,Heated,EXPEXP,3.2,8.8,NA,NA,0.9333333333333335,NA,NA,NA,0,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85043,2023,M,Heated,Heated,EXPEXP,3.6,10.8,10.8,16,1.2000000000000002,0,0.7200000000000001,12.439627993026273,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85043,2023,M,Heated,Heated,EXPEXP,3.9,12.1,12.2,15.9,1.3666666666666665,0.02499999999999991,0.8299999999999998,14.296524399219791,1,-0.6884622210654885,-0.461239192043524,0.9356753913713577
DD85026,2023,M,Heated,Control,EXPCON,2.8,13.2,14.3,16.6,1.7333333333333332,0.27500000000000036,1.15,14.885294376403015,1,-1.5446765044469342,-0.39980395712515954,1.1674954554533508
DD85026,2023,M,Heated,Control,EXPCON,3.5,12.9,14.1,16.7,1.5666666666666667,0.2999999999999998,1.06,14.436711314854008,1,-1.5446765044469342,-0.39980395712515954,1.1674954554533508
DD85026,2023,M,Heated,Control,EXPCON,2.3,12.1,14.5,16.1,1.6333333333333335,0.6000000000000001,1.22,16.417661094037484,1,-1.5446765044469342,-0.39980395712515954,1.1674954554533508
DD85026,2023,F,Heated,Control,EXPCON,3.8,13.8,14.7,16.8,1.6666666666666667,0.22499999999999964,1.0899999999999999,14.805977426969074,1,-1.5446765044469342,-0.39980395712515954,1.1674954554533508
DC54911,2023,M,Heated,Heated,EXPEXP,3.1,12.4,13.8,16.1,1.55,0.3500000000000001,1.07,15.625084351566711,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DC54911,2023,M,Heated,Heated,EXPEXP,3.2,11.1,13,16.2,1.3166666666666667,0.4750000000000001,0.9800000000000001,14.470793752442141,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DC54911,2023,M,Heated,Heated,EXPEXP,2.6,10.8,11.8,16.3,1.366666666666667,0.25,0.9200000000000002,12.914637768380691,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DC54911,2023,F,Heated,Heated,EXPEXP,2.8,10.6,11.8,16.3,1.3,0.30000000000000027,0.9,12.914637768380691,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DC54911,2023,F,Heated,Heated,EXPEXP,2.9,11.3,12,16.1,1.4000000000000001,0.17499999999999982,0.9099999999999999,13.587029870927573,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DC54911,2023,M,Heated,Heated,EXPEXP,3.5,12.7,14.3,16.8,1.5333333333333332,0.40000000000000036,1.08,14.403093687459712,1,1.0239663456974026,-0.4755433226576322,1.1674954554533508
DD85014,2023,M,Heated,Heated,EXPEXP,2.6,10.2,14.1,16.5,1.2666666666666666,0.9750000000000001,1.15,14.922997659425748,1,0.1677520623159571,-0.3947942158316634,0.27955438514834885
DD85014,2023,M,Heated,Heated,EXPEXP,2.4,8.8,14,16.6,1.0666666666666667,1.2999999999999998,1.16,14.573015473401552,1,0.1677520623159571,-0.3947942158316634,0.27955438514834885
DD85014,2023,F,Heated,Heated,EXPEXP,3.1,11.7,14.3,16.9,1.4333333333333333,0.6500000000000004,1.12,14.169962001141899,1,0.1677520623159571,-0.3947942158316634,0.27955438514834885
DD85014,2023,F,Heated,Heated,EXPEXP,2.8,11,13.8,16.6,1.3666666666666665,0.7000000000000002,1.1,14.364829538067246,1,0.1677520623159571,-0.3947942158316634,0.27955438514834885
DD85014,2023,F,Heated,Heated,EXPEXP,3.2,11.4,14.5,16.5,1.3666666666666665,0.7749999999999999,1.1300000000000001,15.346345110756976,1,0.1677520623159571,-0.3947942158316634,0.27955438514834885
DD85027,2023,M,Control,Heated,CONEXP,2.3,7.2,NA,NA,0.8166666666666668,NA,NA,NA,0,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD85027,2023,M,Control,Heated,CONEXP,3.5,11.2,12,15.9,1.2833333333333332,0.20000000000000018,0.85,14.062155146773566,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD85027,2023,M,Control,Heated,CONEXP,3.6,12.4,15,17,1.4666666666666668,0.6499999999999999,1.1400000000000001,14.624418926743237,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD85027,2023,F,Control,Heated,CONEXP,3.7,10.1,9,15.4,1.0666666666666667,-0.2749999999999999,0.53,11.515130960119768,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD85027,2023,F,Control,Heated,CONEXP,2.4,8.7,12,16,1.0499999999999998,0.8250000000000002,0.96,13.821808881140301,1,-0.6884622210654885,-0.39980395712515954,1.1674954554533508
DD85235,2023,F,Heated,Heated,EXPEXP,1.8,6.3,9.7,13.2,0.75,0.8499999999999999,0.7899999999999999,18.961848078911096,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,M,Heated,Heated,EXPEXP,3.2,10.6,13.6,16.2,1.2333333333333332,0.75,1.0399999999999998,15.138676541016395,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,M,Heated,Heated,EXPEXP,3.9,12.7,14.2,15.6,1.4666666666666666,0.375,1.0299999999999998,17.535002040023386,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,M,Heated,Heated,EXPEXP,3.1,11.1,14.3,15.6,1.3333333333333333,0.8000000000000003,1.12,17.658487969882707,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,F,Heated,Heated,EXPEXP,4.3,NA,NA,NA,NA,NA,NA,NA,0,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,F,Heated,Heated,EXPEXP,3.9,11.9,13.6,16.1,1.3333333333333333,0.4249999999999998,0.97,15.398633853717916,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DD85235,2023,M,Heated,Heated,EXPEXP,3.3,11.9,15.8,16,1.4333333333333336,0.9750000000000001,1.25,18.19871502683473,1,1.0239663456974026,-0.461239192043524,0.9356753913713577
DC54212,2023,M,Heated,Control,EXPCON,3.4,9.1,11.2,16,0.9499999999999998,0.5249999999999999,0.7799999999999999,12.900354955730947,1,0.1677520623159571,-0.461239192043524,0.9356753913713577
DC54212,2023,F,Heated,Control,EXPCON,2.1,5.7,NA,NA,0.6,NA,NA,NA,0,0.1677520623159571,-0.461239192043524,0.9356753913713577
DC54212,2023,F,Heated,Control,EXPCON,2.8,8.8,9.6,15.2,1.0000000000000002,0.19999999999999973,0.6799999999999999,12.732331281876757,1,0.1677520623159571,-0.461239192043524,0.9356753913713577
DC54212,2023,M,Heated,Control,EXPCON,2.7,8.9,8.4,15.7,1.0333333333333334,-0.125,0.5700000000000001,10.192160147370089,1,0.1677520623159571,-0.461239192043524,0.9356753913713577
DC54212,2023,F,Heated,Control,EXPCON,1.7,NA,NA,NA,NA,NA,NA,NA,0,0.1677520623159571,-0.461239192043524,0.9356753913713577
DC54212,2023,M,Heated,Control,EXPCON,3.2,10.1,9.1,15.2,1.15,-0.25,0.59,12.069189027612342,1,0.1677520623159571,-0.461239192043524,0.9356753913713577
CV41781,2023,F,Heated,Control,EXPCON,2.6,12.3,15.3,16.3,1.616666666666667,0.75,1.27,16.745250665781743,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,M,Heated,Control,EXPCON,1.8,10.2,14.8,16.4,1.3999999999999997,1.1500000000000004,1.3,15.927884778879182,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,M,Heated,Control,EXPCON,2.2,11.8,14.2,16.4,1.6000000000000003,0.5999999999999996,1.2,15.28215972027597,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,M,Heated,Control,EXPCON,2.7,12.8,15.1,16.8,1.6833333333333336,0.5749999999999997,1.2399999999999998,15.208861166478437,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,F,Heated,Control,EXPCON,2.8,12.8,14.9,16.7,1.6666666666666667,0.5249999999999999,1.2100000000000002,15.255815502930833,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,F,Heated,Control,EXPCON,1.8,10.4,14.1,16.6,1.4333333333333333,0.9249999999999998,1.23,14.677108441068706,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
CV41781,2023,M,Heated,Control,EXPCON,2.3,11.8,15.4,16.2,1.5833333333333333,0.8999999999999999,1.31,17.14232490673915,1,1.0239663456974026,-0.5009216109749629,1.1098916861605836
DC56549,2023,M,Control,Heated,CONEXP,NA,11.7,14.2,16.8,NA,0.625,NA,14.30237275258237,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,M,Control,Heated,CONEXP,NA,12.1,14.7,17.1,NA,0.6499999999999999,NA,14.102650026664868,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,M,Control,Heated,CONEXP,NA,9.5,14.5,17.1,NA,1.25,NA,13.910777237186435,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,F,Control,Heated,CONEXP,NA,12.5,15.2,17.2,NA,0.6749999999999998,NA,14.350394988682142,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,F,Control,Heated,CONEXP,NA,11.8,13.3,17,NA,0.375,NA,12.966984781712338,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,M,Control,Heated,CONEXP,NA,11.8,14,17.2,NA,0.5499999999999998,NA,13.217469068523025,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DC56549,2023,F,Control,Heated,CONEXP,NA,10.7,13.7,17.2,NA,0.75,NA,12.934237588483246,1,1.0239663456974026,-0.47142896018587305,0.27955438514834885
DA78138,2023,F,Heated,Control,EXPCON,4,12.2,14.2,16.3,1.3666666666666665,0.5,1.02,15.541343755169983,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,M,Heated,Control,EXPCON,2.4,9.7,14.9,16.5,1.2166666666666666,1.3000000000000003,1.25,15.769692562088203,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,F,Heated,Control,EXPCON,3.6,12.4,14.7,15.8,1.4666666666666668,0.5749999999999997,1.1099999999999999,17.527590267335277,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,M,Heated,Control,EXPCON,4.1,13.7,16.1,16.7,1.5999999999999999,0.6000000000000005,1.2000000000000002,16.48447178504607,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,M,Heated,Control,EXPCON,3.8,13.3,14.9,16.5,1.5833333333333333,0.3999999999999999,1.11,15.769692562088203,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,M,Heated,Control,EXPCON,3.8,12.2,15,16,1.3999999999999997,0.7000000000000002,1.1199999999999999,17.277261101425378,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DA78138,2023,F,Heated,Control,EXPCON,3.9,12.5,14.4,16.6,1.4333333333333333,0.4750000000000001,1.05,14.989387344070169,1,1.0239663456974026,-0.34624588078023094,0.27955438514834885
DD83102,2023,M,Heated,Control,EXPCON,3.2,14.4,15.8,17.2,1.8666666666666665,0.3500000000000001,1.2600000000000002,14.9168579487617,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DD83102,2023,F,Heated,Control,EXPCON,3.1,12.9,14.4,17,1.6333333333333335,0.375,1.1300000000000001,14.039442169673508,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DD83102,2023,M,Heated,Control,EXPCON,2.9,13.4,15.4,17.8,1.75,0.5,1.25,13.231037714060523,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DD83102,2023,M,Heated,Control,EXPCON,3,14,15.4,17,1.8333333333333333,0.3500000000000001,1.24,15.01440343145639,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DD83102,2023,M,Heated,Control,EXPCON,3.5,14.2,15.2,17.3,1.7833333333333332,0.25,1.17,14.123459681045706,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DD83102,2023,M,Heated,Control,EXPCON,3.4,13.6,15.2,17.3,1.7,0.3999999999999999,1.18,14.123459681045706,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR04937,2023,M,Heated,Control,EXPCON,2.2,NA,NA,NA,NA,NA,NA,NA,0,-3.2571050712098253,-0.1690043452407937,NA
DD85033,2023,F,Control,Heated,CONEXP,2.2,11.2,13.8,16.4,1.5,0.6500000000000004,1.1600000000000001,14.851676347873832,1,-0.6884622210654885,-0.35195874281688344,1.4808037740800823
DD85033,2023,F,Control,Heated,CONEXP,2.7,12.4,16,17.3,1.6166666666666665,0.8999999999999999,1.33,14.866799664258638,1,-0.6884622210654885,-0.35195874281688344,1.4808037740800823
DD85033,2023,F,Control,Heated,CONEXP,2.4,11.8,14.9,16.4,1.5666666666666667,0.7749999999999999,1.25,16.035505621979716,1,-0.6884622210654885,-0.35195874281688344,1.4808037740800823
DD85033,2023,M,Control,Heated,CONEXP,2.7,12.3,15.5,16.9,1.6000000000000003,0.7999999999999998,1.28,15.359049721517442,1,-0.6884622210654885,-0.35195874281688344,1.4808037740800823
DD85033,2023,M,Control,Heated,CONEXP,1.8,10.1,12.4,16.3,1.383333333333333,0.5750000000000002,1.06,13.571314265078014,1,-0.6884622210654885,-0.35195874281688344,1.4808037740800823
DC57608,2023,F,Heated,Heated,EXPEXP,3.3,13,13.6,16.6,1.6166666666666665,0.1499999999999999,1.03,14.156643602732936,1,-3.2571050712098253,-0.33136387220548985,1.1098916861605836
DC57608,2023,F,Heated,Heated,EXPEXP,2.8,13.4,14.7,17.2,1.7666666666666668,0.32499999999999973,1.19,13.878342521949175,1,-3.2571050712098253,-0.33136387220548985,1.1098916861605836
DA78174,2023,F,Control,Control,CONCON,2.3,11.9,13.7,16,1.6000000000000003,0.44999999999999973,1.14,15.779898472635177,1,-0.6884622210654885,-0.436223453358635,0.9356753913713577
DA78174,2023,M,Control,Control,CONCON,2.1,12.5,14,16.5,1.7333333333333334,0.375,1.19,14.817160796592942,1,-0.6884622210654885,-0.436223453358635,0.9356753913713577
DA78174,2023,F,Control,Control,CONCON,1.4,12.9,15.4,16.9,1.9166666666666667,0.625,1.4,15.259959078152814,1,-0.6884622210654885,-0.436223453358635,0.9356753913713577
DA78174,2023,F,Control,Control,CONCON,2.2,14.2,15.2,16.9,2,0.25,1.3,15.061777791423555,1,-0.6884622210654885,-0.436223453358635,0.9356753913713577
DD83480,2023,F,Control,Heated,CONEXP,3.3,10.3,NA,NA,1.1666666666666667,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,NA
DD83480,2023,M,Control,Heated,CONEXP,3,11.8,NA,NA,1.4666666666666668,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,NA
DD83480,2023,F,Control,Heated,CONEXP,2.9,11.6,NA,NA,1.45,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,NA
DD83480,2023,M,Control,Heated,CONEXP,3.3,11.5,NA,NA,1.3666666666666665,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,NA
DD83480,2023,M,Control,Heated,CONEXP,2.4,10.2,NA,NA,1.2999999999999998,NA,NA,NA,0,0.1677520623159571,-0.5009216109749629,NA
CR03297,2023,F,Control,Control,CONCON,4.3,13.3,14.1,16.3,1.5,0.19999999999999973,0.9800000000000001,15.431897672387096,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR03297,2023,F,Control,Control,CONCON,3.7,11.7,12.5,16,1.3333333333333333,0.20000000000000018,0.8800000000000001,14.397717584521146,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR03297,2023,M,Control,Control,CONCON,4.3,14,15,16.2,1.6166666666666665,0.25,1.0699999999999998,16.697069714356317,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR03297,2023,F,Control,Control,CONCON,4.1,13.1,13.8,16.5,1.5,0.17500000000000027,0.9700000000000001,14.60548707092733,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR03297,2023,M,Control,Control,CONCON,4.1,13.3,13.4,16.2,1.5333333333333334,0.02499999999999991,0.93,14.916048944824977,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
CR03297,2023,F,Control,Control,CONCON,4.7,12.9,12.9,15.9,1.3666666666666665,0,0.82,15.116816782781584,1,0.1677520623159571,-0.40323167674655336,0.6912106094725252
DC57611,2023,M,Control,Control,CONCON,3.6,12.8,15.2,16.5,1.5333333333333334,0.5999999999999996,1.16,16.08720315058662,1,-1.5446765044469342,-0.47462047668223856,0.6912106094725252
DC57611,2023,M,Control,Control,CONCON,3,12.7,16,17.6,1.6166666666666665,0.8250000000000002,1.3,14.180344808739795,1,-1.5446765044469342,-0.47462047668223856,0.6912106094725252
DC57611,2023,M,Control,Control,CONCON,2.3,10.6,14.9,16.8,1.3833333333333335,1.0750000000000002,1.2600000000000002,15.007419296723755,1,-1.5446765044469342,-0.47462047668223856,0.6912106094725252
DC57611,2023,F,Control,Control,CONCON,3,11.5,14.4,17.2,1.4166666666666667,0.7250000000000001,1.1400000000000001,13.595111041909398,1,-1.5446765044469342,-0.47462047668223856,0.6912106094725252
